id,active,taggable,campaign_only,numeric,immutable,is_date,display_order,category_id,name,input_type,trait_id
452,true,true,false,false,false,false,10 ,4 ,"Amarillo College","MultiSelectList",449
453,true,true,false,false,false,false,14 ,4 ,"American River College","MultiSelectList",449
454,true,true,false,false,false,false,17 ,4 ,"Angelo State University","MultiSelectList",449
455,true,true,false,false,false,false,18 ,4 ,"Antelope Valley College","MultiSelectList",449
456,true,true,false,false,false,false,22 ,4 ,"Arizona State University","MultiSelectList",449
457,true,true,false,false,false,false,25 ,4 ,"Arkansas State University","MultiSelectList",449
458,true,true,false,false,false,false,38 ,4 ,"Auburn University","MultiSelectList",449
459,true,true,false,false,false,false,42 ,4 ,"Austin Community College","MultiSelectList",449
460,true,true,false,false,false,false,45 ,4 ,"Azusa Pacific University","MultiSelectList",449
461,true,true,false,false,false,false,47 ,4 ,"Bakersfield College","MultiSelectList",449
462,true,true,false,false,false,false,48 ,4 ,"Ball State University","MultiSelectList",449
463,true,true,false,false,false,false,52 ,4 ,"Baruch College","MultiSelectList",449
464,true,true,false,false,false,false,55 ,4 ,"Baylor University","MultiSelectList",449
465,true,true,false,false,false,false,62 ,4 ,"Bergen Community College","MultiSelectList",449
466,true,true,false,false,false,false,71 ,4 ,"Blinn College","MultiSelectList",449
467,true,true,false,false,false,false,73 ,4 ,"Bluefield State College","MultiSelectList",449
468,true,true,false,false,false,false,76 ,4 ,"Boise State University","MultiSelectList",449
469,true,true,false,false,false,false,77 ,4 ,"Boston University","MultiSelectList",449
470,true,true,false,false,false,false,79 ,4 ,"Bowling Green State University","MultiSelectList",449
471,true,true,false,false,false,false,85 ,4 ,"Brigham Young University, Provo","MultiSelectList",449
472,true,true,false,false,false,false,86 ,4 ,"Brookdale Community College","MultiSelectList",449
473,true,true,false,false,false,false,88 ,4 ,"Broward Community College","MultiSelectList",449
474,true,true,false,false,false,false,90 ,4 ,"California Institute of Technology","MultiSelectList",449
475,true,true,false,false,false,false,91 ,4 ,"California Maritime Academy","MultiSelectList",449
476,true,true,false,false,false,false,92 ,4 ,"California Polytechnic State University, San Luis Obispo","MultiSelectList",449
477,true,true,false,false,false,false,93 ,4 ,"California State Polytechnic University, Pomona","MultiSelectList",449
478,true,true,false,false,false,false,94 ,4 ,"California State University, Bakersfield","MultiSelectList",449
479,true,true,false,false,false,false,95 ,4 ,"California State University, Channel Islands","MultiSelectList",449
480,true,true,false,false,false,false,96 ,4 ,"California State University, Chico","MultiSelectList",449
481,true,true,false,false,false,false,97 ,4 ,"California State University, Dominguez Hills","MultiSelectList",449
482,true,true,false,false,false,false,98 ,4 ,"California State University, East Bay","MultiSelectList",449
483,true,true,false,false,false,false,99 ,4 ,"California State University, Fresno","MultiSelectList",449
484,true,true,false,false,false,false,100,4 ,"California State University, Fullerton","MultiSelectList",449
485,true,true,false,false,false,false,101,4 ,"California State University, Long Beach","MultiSelectList",449
486,true,true,false,false,false,false,102,4 ,"California State University, Los Angeles","MultiSelectList",449
487,true,true,false,false,false,false,103,4 ,"California State University, Monterey Bay","MultiSelectList",449
488,true,true,false,false,false,false,104,4 ,"California State University, Northridge","MultiSelectList",449
489,true,true,false,false,false,false,105,4 ,"California State University, Sacramento","MultiSelectList",449
490,true,true,false,false,false,false,106,4 ,"California State University, San Bernardino","MultiSelectList",449
491,true,true,false,false,false,false,107,4 ,"California State University, San Marcos","MultiSelectList",449
492,true,true,false,false,false,false,108,4 ,"California State University, Stanislaus","MultiSelectList",449
493,true,true,false,false,false,false,110,4 ,"Canada College","MultiSelectList",449
494,true,true,false,false,false,false,112,4 ,"Carnegie Mellon University","MultiSelectList",449
495,true,true,false,false,false,false,114,4 ,"Case Western Reserve University","MultiSelectList",449
496,true,true,false,false,false,false,116,4 ,"Central Connecticut State University","MultiSelectList",449
497,true,true,false,false,false,false,120,4 ,"Central Michigan University","MultiSelectList",449
498,true,true,false,false,false,false,121,4 ,"Central Texas College","MultiSelectList",449
499,true,true,false,false,false,false,122,4 ,"Central Washington University","MultiSelectList",449
500,true,true,false,false,false,false,124,4 ,"Chabot College","MultiSelectList",449
501,true,true,false,false,false,false,125,4 ,"Chaffey College","MultiSelectList",449
502,true,true,false,false,false,false,132,4 ,"Cincinnati State Technical and Community College","MultiSelectList",449
503,true,true,false,false,false,false,133,4 ,"Citrus College","MultiSelectList",449
504,true,true,false,false,false,false,134,4 ,"City College of San Francisco","MultiSelectList",449
505,true,true,false,false,false,false,135,4 ,"City University of New York, Hunter College","MultiSelectList",449
506,true,true,false,false,false,false,140,4 ,"Clemson University","MultiSelectList",449
507,true,true,false,false,false,false,143,4 ,"Coastal Carolina University","MultiSelectList",449
508,true,true,false,false,false,false,144,4 ,"Coastline Community College","MultiSelectList",449
509,true,true,false,false,false,false,145,4 ,"College of Alameda","MultiSelectList",449
510,true,true,false,false,false,false,146,4 ,"College of Charleston","MultiSelectList",449
511,true,true,false,false,false,false,149,4 ,"College of Southern Idaho","MultiSelectList",449
512,true,true,false,false,false,false,151,4 ,"College of the Desert","MultiSelectList",449
513,true,true,false,false,false,false,152,4 ,"College of the Mainland","MultiSelectList",449
514,true,true,false,false,false,false,153,4 ,"College of the San Mateo","MultiSelectList",449
515,true,true,false,false,false,false,154,4 ,"College of the Sequoias","MultiSelectList",449
516,true,true,false,false,false,false,155,4 ,"Collin County Community College","MultiSelectList",449
517,true,true,false,false,false,false,157,4 ,"Colorado State University","MultiSelectList",449
518,true,true,false,false,false,false,160,4 ,"Columbus State Community College   ","MultiSelectList",449
519,true,true,false,false,false,false,163,4 ,"Community College of Denver","MultiSelectList",449
520,true,true,false,false,false,false,164,4 ,"Contra Costa College","MultiSelectList",449
521,true,true,false,false,false,false,167,4 ,"Cornell University, Ithaca","MultiSelectList",449
522,true,true,false,false,false,false,169,4 ,"Cosumnes River College","MultiSelectList",449
523,true,true,false,false,false,false,175,4 ,"Cuyamaca College","MultiSelectList",449
524,true,true,false,false,false,false,176,4 ,"Cypress College","MultiSelectList",449
525,true,true,false,false,false,false,179,4 ,"Dallas County Community College","MultiSelectList",449
526,true,true,false,false,false,false,182,4 ,"Dartmouth College","MultiSelectList",449
527,true,true,false,false,false,false,185,4 ,"Daytona Beach Community College","MultiSelectList",449
528,true,true,false,false,false,false,187,4 ,"DeAnza College ","MultiSelectList",449
529,true,true,false,false,false,false,189,4 ,"Del Mar College","MultiSelectList",449
530,true,true,false,false,false,false,192,4 ,"Diablo Valley College  ","MultiSelectList",449
531,true,true,false,false,false,false,194,4 ,"Dickinson State University ","MultiSelectList",449
532,true,true,false,false,false,false,198,4 ,"Duke University","MultiSelectList",449
533,true,true,false,false,false,false,201,4 ,"East Carolina University   ","MultiSelectList",449
534,true,true,false,false,false,false,207,4 ,"Eastern Kentucky University","MultiSelectList",449
535,true,true,false,false,false,false,208,4 ,"Eastern Michigan University","MultiSelectList",449
536,true,true,false,false,false,false,210,4 ,"Eastern Washington University  ","MultiSelectList",449
537,true,true,false,false,false,false,204,4 ,"East Los Angeles College   ","MultiSelectList",449
538,true,true,false,false,false,false,212,4 ,"Edison College ","MultiSelectList",449
539,true,true,false,false,false,false,216,4 ,"El Paso Community College  ","MultiSelectList",449
540,true,true,false,false,false,false,226,4 ,"Evergreen Valley College   ","MultiSelectList",449
541,true,true,false,false,false,false,227,4 ,"Fairmont State University  ","MultiSelectList",449
542,true,true,false,false,false,false,230,4 ,"Ferris State University","MultiSelectList",449
543,true,true,false,false,false,false,233,4 ,"Florida A&M University ","MultiSelectList",449
544,true,true,false,false,false,false,234,4 ,"Florida Atlantic University","MultiSelectList",449
545,true,true,false,false,false,false,240,4 ,"Florida Community College, Jacksonville","MultiSelectList",449
546,true,true,false,false,false,false,245,4 ,"Florida International University   ","MultiSelectList",449
547,true,true,false,false,false,false,249,4 ,"Florida State University   ","MultiSelectList",449
548,true,true,false,false,false,false,252,4 ,"Folsom Lake College","MultiSelectList",449
549,true,true,false,false,false,false,253,4 ,"Foothill College   ","MultiSelectList",449
550,true,true,false,false,false,false,255,4 ,"Fort Hays State University ","MultiSelectList",449
551,true,true,false,false,false,false,262,4 ,"Fresno City College","MultiSelectList",449
552,true,true,false,false,false,false,263,4 ,"Frostburg State University ","MultiSelectList",449
553,true,true,false,false,false,false,264,4 ,"Fullerton College  ","MultiSelectList",449
554,true,true,false,false,false,false,269,4 ,"George Mason University","MultiSelectList",449
555,true,true,false,false,false,false,271,4 ,"Georgia College and State University   ","MultiSelectList",449
556,true,true,false,false,false,false,274,4 ,"Georgia Institute of Technology","MultiSelectList",449
557,true,true,false,false,false,false,276,4 ,"Georgia Perimeter College  ","MultiSelectList",449
558,true,true,false,false,false,false,277,4 ,"Georgia Southern University","MultiSelectList",449
559,true,true,false,false,false,false,279,4 ,"Georgia State University   ","MultiSelectList",449
560,true,true,false,false,false,false,280,4 ,"Glendale Community College ","MultiSelectList",449
561,true,true,false,false,false,false,282,4 ,"Grand Rapids Community College ","MultiSelectList",449
562,true,true,false,false,false,false,283,4 ,"Grand Valley State University  ","MultiSelectList",449
563,true,true,false,false,false,false,285,4 ,"Grayson County College ","MultiSelectList",449
564,true,true,false,false,false,false,287,4 ,"Greenville Technical College   ","MultiSelectList",449
565,true,true,false,false,false,false,289,4 ,"Grossmont College  ","MultiSelectList",449
566,true,true,false,false,false,false,295,4 ,"Harold Washington College - CCC","MultiSelectList",449
567,true,true,false,false,false,false,296,4 ,"Harry S. Truman College - CCC  ","MultiSelectList",449
568,true,true,false,false,false,false,303,4 ,"Hillsborough Community College ","MultiSelectList",449
569,true,true,false,false,false,false,312,4 ,"Houston Community College  ","MultiSelectList",449
570,true,true,false,false,false,false,313,4 ,"Humboldt State University  ","MultiSelectList",449
571,true,true,false,false,false,false,315,4 ,"Idaho State University ","MultiSelectList",449
572,true,true,false,false,false,false,316,4 ,"Illinois State University  ","MultiSelectList",449
573,true,true,false,false,false,false,318,4 ,"Imperial Valley College","MultiSelectList",449
574,true,true,false,false,false,false,320,4 ,"Indiana University Bloomington ","MultiSelectList",449
575,true,true,false,false,false,false,321,4 ,"Indiana University Purdue University, Fort Wayne   ","MultiSelectList",449
576,true,true,false,false,false,false,322,4 ,"Indiana University Purdue University, Indianapolis ","MultiSelectList",449
577,true,true,false,false,false,false,327,4 ,"Iowa State University  ","MultiSelectList",449
578,true,true,false,false,false,false,328,4 ,"Irvine Valley College  ","MultiSelectList",449
579,true,true,false,false,false,false,332,4 ,"Jackson State University   ","MultiSelectList",449
580,true,true,false,false,false,false,334,4 ,"James Madison University   ","MultiSelectList",449
581,true,true,false,false,false,false,337,4 ,"Jefferson Community and Technical College  ","MultiSelectList",449
582,true,true,false,false,false,false,343,4 ,"John Jay College of Criminal Justice   ","MultiSelectList",449
583,true,true,false,false,false,false,349,4 ,"Kansas State University","MultiSelectList",449
584,true,true,false,false,false,false,350,4 ,"Keene State College","MultiSelectList",449
585,true,true,false,false,false,false,353,4 ,"Kennedy-King College   ","MultiSelectList",449
586,true,true,false,false,false,false,354,4 ,"Kennesaw State University  ","MultiSelectList",449
587,true,true,false,false,false,false,355,4 ,"Kent State University  ","MultiSelectList",449
588,true,true,false,false,false,false,362,4 ,"Kirkwood Community College ","MultiSelectList",449
589,true,true,false,false,false,false,368,4 ,"Lamar University   ","MultiSelectList",449
590,true,true,false,false,false,false,372,4 ,"Lane Community College ","MultiSelectList",449
591,true,true,false,false,false,false,373,4 ,"Laney College  ","MultiSelectList",449
592,true,true,false,false,false,false,375,4 ,"Lansing Community College  ","MultiSelectList",449
593,true,true,false,false,false,false,376,4 ,"Las Positas College","MultiSelectList",449
594,true,true,false,false,false,false,379,4 ,"Lehigh University  ","MultiSelectList",449
595,true,true,false,false,false,false,388,4 ,"Los Angeles City College   ","MultiSelectList",449
596,true,true,false,false,false,false,389,4 ,"Los Angeles Harbor College ","MultiSelectList",449
597,true,true,false,false,false,false,390,4 ,"Los Angeles Pierce College ","MultiSelectList",449
598,true,true,false,false,false,false,391,4 ,"Los Angeles Southwest College  ","MultiSelectList",449
599,true,true,false,false,false,false,392,4 ,"Los Angeles Trade-Tech College ","MultiSelectList",449
600,true,true,false,false,false,false,393,4 ,"Los Angeles Valley College ","MultiSelectList",449
601,true,true,false,false,false,false,394,4 ,"Los Medanos College","MultiSelectList",449
602,true,true,false,false,false,false,395,4 ,"Louisiana State University ","MultiSelectList",449
603,true,true,false,false,false,false,403,4 ,"Macomb Community College   ","MultiSelectList",449
604,true,true,false,false,false,false,407,4 ,"Malcolm X College - CCC","MultiSelectList",449
605,true,true,false,false,false,false,410,4 ,"Marquette University   ","MultiSelectList",449
606,true,true,false,false,false,false,411,4 ,"Marshall University","MultiSelectList",449
607,true,true,false,false,false,false,417,4 ,"McLennan Community College ","MultiSelectList",449
608,true,true,false,false,false,false,425,4 ,"Merritt College","MultiSelectList",449
609,true,true,false,false,false,false,426,4 ,"Metropolitan State College of Denver   ","MultiSelectList",449
610,true,true,false,false,false,false,427,4 ,"Miami Dade College ","MultiSelectList",449
611,true,true,false,false,false,false,429,4 ,"Miami University   ","MultiSelectList",449
612,true,true,false,false,false,false,430,4 ,"Michigan State University  ","MultiSelectList",449
613,true,true,false,false,false,false,431,4 ,"Michigan Technological University  ","MultiSelectList",449
614,true,true,false,false,false,false,438,4 ,"Middlesex County College   ","MultiSelectList",449
615,true,true,false,false,false,false,436,4 ,"Middle Tennessee State University  ","MultiSelectList",449
616,true,true,false,false,false,false,440,4 ,"Midwestern State University","MultiSelectList",449
617,true,true,false,false,false,false,445,4 ,"Minnesota State University, Mankato","MultiSelectList",449
618,true,true,false,false,false,false,446,4 ,"Minot State University ","MultiSelectList",449
619,true,true,false,false,false,false,449,4 ,"Mississippi Gulf Coast Community College   ","MultiSelectList",449
620,true,true,false,false,false,false,453,4 ,"Missouri State University  ","MultiSelectList",449
621,true,true,false,false,false,false,454,4 ,"Missouri University of Science and Technology  ","MultiSelectList",449
622,true,true,false,false,false,false,455,4 ,"Montana State University, Bozeman  ","MultiSelectList",449
623,true,true,false,false,false,false,456,4 ,"Moorpark College   ","MultiSelectList",449
624,true,true,false,false,false,false,462,4 ,"Mt. San Antonio College","MultiSelectList",449
625,true,true,false,false,false,false,467,4 ,"Navarro College","MultiSelectList",449
626,true,true,false,false,false,false,469,4 ,"New Mexico Junior College  ","MultiSelectList",449
627,true,true,false,false,false,false,471,4 ,"New York City College of Technology (CUNY) ","MultiSelectList",449
628,true,true,false,false,false,false,472,4 ,"New York University","MultiSelectList",449
629,true,true,false,false,false,false,474,4 ,"North Carolina State University, Raleigh   ","MultiSelectList",449
630,true,true,false,false,false,false,475,4 ,"North Dakota State University  ","MultiSelectList",449
631,true,true,false,false,false,false,484,4 ,"Northeast Lakeview College ","MultiSelectList",449
632,true,true,false,false,false,false,488,4 ,"Northern Arizona University","MultiSelectList",449
